DateValue,HourValue,Evap Leaving Water Temp,Evap Entering Water Temp,Cond Entering  Water Temp,Cond Leaving  Water Temp,Evpt Rfgt Pressure,Condenser Rfgt Pressure,Oil Pump Discharge Pressure,Oil Tank Temperature,Evap Sat Rfgt Temp,Cond Sat Rfgt Temp,Active Current Limit Setpoint,Setpoint,Power,Starter Average Phase Voltage, Motor Winding Temp 1, Motor Winding Temp 2, Motor Winding Temp 3,Load,Condenser Rfgt  Pressure,EnergyConsumption,Temperature,Humidity,DewPoint
23-07-2021,13,5.99,10.99,31.88,36.65,389.58,1470.72,2063.6,55.23,3.74,38.41,100,6,384.17,418.4,43.16,53.58,46.53,89.51,NULL,372.1875,23.93,87,21.33
23-07-2021,14,6.01,10.99,31.78,36.53,390.02,1465.05,2060.98,55.16,3.77,38.29,100,6,381.36,418,42.93,53.07,46.23,88.99,NULL,369.5625,27.54,87,24.94
23-07-2021,15,6.02,11,31.46,36.19,390.22,1446.87,2057.85,54.98,3.78,37.94,100,6,375.98,416.33,42.71,52.12,45.31,88.07,NULL,364.3125,26.79,87,24.19
23-07-2021,16,6.01,10.72,30.92,35.3,392.15,1399.52,2050.87,54.75,3.9,36.96,100,6,347.37,421.53,40.65,45.67,39.97,80.66,NULL,336.25,26.46,86,23.66
23-07-2021,17,5.99,10.69,31.07,35.44,392.55,1405.5,2049.98,54.66,3.92,37.1,100,6,348.8,421.68,40.74,45.78,39.68,80.94,NULL,337.75,26.12,85,23.12
23-07-2021,18,6,10.79,31.14,35.63,391.92,1417.63,2052.42,54.64,3.88,37.34,100,6,358.08,419.32,41.47,47.33,42.42,83.4,NULL,346.9375,26.22,80,22.22
23-07-2021,19,6.01,10.52,30.48,34.65,394.42,1368.58,2043.3,54.35,4.03,36.27,100,6,330.63,415.72,39.86,42.97,38.39,77.64,NULL,319.875,24.71,77.5,20.21
23-07-2021,20,6,10.46,30.55,34.68,394.47,1369.97,2041.63,54.38,4.03,36.3,100,6,328.77,416.65,39.8,42.71,38.29,77.16,NULL,318.25,23.58,74.5,18.48
23-07-2021,21,5.99,10.45,30.6,34.71,394.87,1371.22,2039.27,54.17,4.06,36.33,100,6,329,416.42,39.76,42.88,38.42,77.18,NULL,318.5,23.13,76,18.33
23-07-2021,22,6,10.43,30.51,34.59,395.12,1364.83,2039.95,54.14,4.07,36.19,100,6,325.68,419.61,39.55,42.15,38.03,76,NULL,315.125,23.61,76.83,18.98
23-07-2021,23,6,10.38,30.21,34.22,395.58,1348.03,2039.12,54.1,4.1,35.81,100,6,319.65,420.35,39.07,41.21,37.54,74.59,NULL,309.1875,24.11,82,20.51
24-07-2021,0,6.03,10.39,29.76,33.74,396.03,1326.8,2033.9,53.91,4.13,35.33,100,6,312.8,421.15,38.51,40.37,36.94,72.97,NULL,302.5625,23.28,86.67,20.61
24-07-2021,1,5.99,10.32,29.59,33.54,395.08,1317.9,2033.65,53.88,4.07,35.13,100,6,309.67,421.47,38.32,39.77,36.71,72.23,NULL,299.5625,23.28,87,20.68
24-07-2021,2,6,10.34,29.5,33.46,394.73,1314.52,2036.12,53.81,4.05,35.06,100,6,309.78,420.12,38.23,39.89,36.56,72.39,NULL,300,23.28,86,20.48
24-07-2021,3,6.01,10.29,29.18,33.06,395.57,1294.83,2031.75,53.68,4.1,34.61,100,6,302.25,421.32,37.63,38.95,35.84,70.6,NULL,292.4375,23.28,82,19.68
24-07-2021,4,6.01,10.23,29.07,32.9,395.85,1288.08,2029.63,53.63,4.11,34.46,100,6,297.9,420.35,37.48,38.54,35.59,69.77,NULL,288.25,23.28,80,19.28
24-07-2021,5,6.02,10.19,28.97,32.74,396.1,1280.47,2029.7,53.62,4.14,34.29,100,6,293.83,419.57,37.21,37.96,35.41,68.94,NULL,284.1875,23.28,82,19.68
24-07-2021,6,6,10.21,28.99,32.8,396.28,1284.9,2026.28,53.53,4.14,34.39,100,6,295.98,415.3,37.45,38.37,35.61,69.84,NULL,286.25,23.28,86.17,20.51
24-07-2021,7,5.98,10.22,29.31,33.18,396.02,1300.87,2031.58,53.65,4.13,34.75,100,6,302.13,413.77,37.83,39.2,36,71.32,NULL,292.4375,23.28,85.33,20.35
24-07-2021,8,6,10.35,29.8,33.77,395.82,1329.4,2035.17,53.79,4.12,35.39,100,6,313.67,411.18,38.67,40.64,36.96,74.34,NULL,303.5,24.61,81,20.81
24-07-2021,9,6,10.38,30.01,34.03,395.83,1342.2,2036.68,53.97,4.11,35.68,100,6,318.15,410.13,39.07,41.35,37.49,75.53,NULL,307.5625,25.95,74,20.75
24-07-2021,10,5.99,10.47,30.6,34.76,394.43,1378.3,2044.1,54.29,4.03,36.49,100,6,332.9,413.13,39.98,43.64,38.43,78.43,NULL,322.1875,26.12,71,20.32
24-07-2021,11,6.01,10.49,30.77,34.96,394.65,1386.93,2047.1,54.6,4.05,36.68,100,6,335.6,414.03,40.19,44.18,38.48,78.92,NULL,324.5625,27.23,67,20.63
24-07-2021,12,6,10.56,30.45,34.68,393.75,1375.45,2043.58,54.45,3.99,36.42,100,6,334.52,413.98,39.98,43.75,38.49,78.73,NULL,323.9375,27.86,60.33,19.93
24-07-2021,13,5.98,10.78,31.32,35.88,391.15,1436.52,2055.18,54.88,3.83,37.73,100,6,364.87,420,41.84,48.37,43.42,84.79,NULL,353.3125,27.92,60,19.92
24-07-2021,14,5.98,10.85,31.94,36.63,390.53,1475.97,2061.24,55.31,3.79,38.51,100,6,378.51,419.93,42.86,51.39,46.13,88.03,NULL,366.375,29.62,59.17,21.45
24-07-2021,15,6.01,10.92,31.65,36.36,390.78,1462.92,2059.9,55.24,3.81,38.25,100,6,377.58,419.03,42.75,51.42,45.76,87.91,NULL,365.5,29.79,61,21.99
24-07-2021,16,6.01,10.97,31.72,36.48,390.38,1470.05,2060.88,55.23,3.79,38.39,100,6,381.52,421.12,43.02,52.1,46.73,88.52,NULL,369.5,29.79,63,22.39
24-07-2021,17,6.01,10.78,31.44,35.99,391.87,1441.58,2055.42,55.07,3.88,37.84,100,6,364.27,422.87,41.82,48.99,43.63,84.27,NULL,353,29.72,67.17,23.15
24-07-2021,18,6.01,10.78,31.47,36.04,391.48,1443.6,2055.63,55.07,3.85,37.88,100,6,364.97,418.53,42,49.23,44.27,85.17,NULL,353.6875,29.12,69.67,23.05
24-07-2021,19,5.97,10.74,31.67,36.26,390.62,1456.37,2056.33,55.09,3.8,38.13,100,6,369.35,413.58,42.51,49.89,45.24,86.91,NULL,357.625,28.05,72.5,22.55
24-07-2021,20,6,10.87,32.12,36.81,390.12,1486.95,2065.63,55.32,3.77,38.72,100,6,381.46,414.69,43.38,52.58,47.62,89.56,NULL,369.1875,27.12,76,22.32
24-07-2021,21,5.99,10.88,32.27,36.97,390.74,1496.1,2065.83,55.32,3.81,38.9,100,6,384.98,415.64,43.46,53.13,47.78,90.23,NULL,372.625,27.23,76,22.43
24-07-2021,22,6,10.98,32.57,37.37,390.22,1517.18,2068.52,55.36,3.78,39.31,100,6,394.6,416.92,44.12,55.91,49.89,92.19,NULL,382.375,27.28,77,22.68
24-07-2021,23,6.01,10.96,32.38,37.16,390.47,1504.83,2068.48,55.41,3.79,39.07,100,6,389.68,419.15,43.76,54.47,48.88,90.73,NULL,377.5625,26.28,77,21.68
25-07-2021,0,6.02,10.89,32.03,36.71,391.17,1481.61,2064.15,55.3,3.84,38.62,100,6,379.53,421.61,42.91,51.87,46.2,87.97,NULL,367.4375,26.28,79.5,22.18
25-07-2021,1,6,10.94,32.08,36.83,390.63,1489.38,2063.53,55.19,3.8,38.77,100,6,385.5,418.65,43.41,52.94,47.41,89.83,NULL,373.125,26.28,82,22.68
25-07-2021,2,6,10.94,32.03,36.76,390.25,1486.52,2065.75,55.27,3.78,38.71,100,6,383.87,418.77,43.35,53.1,47.25,89.44,NULL,371.75,26.28,83.67,23.01
25-07-2021,3,5.99,10.84,31.93,36.55,391,1473.38,2063.17,55.22,3.83,38.46,100,6,375.1,421.13,42.73,50.9,45.39,87.03,NULL,363.625,25.61,85,22.61
25-07-2021,4,6,10.8,32.05,36.64,391.12,1476.63,2062.75,55.12,3.84,38.52,100,6,373.55,420.52,42.71,50.71,45.19,86.75,NULL,361.5625,25.28,85,22.28
25-07-2021,5,5.99,10.83,32.14,36.77,390.48,1485.07,2065.13,55.11,3.79,38.68,100,6,378.38,417.87,43.01,51.83,45.97,88.26,NULL,366.4375,24.95,86,22.15
25-07-2021,6,6,10.92,32.1,36.81,390.87,1488.28,2065.58,55.19,3.82,38.75,100,6,383.52,415.8,43.47,53.13,46.97,89.87,NULL,371.4375,24.61,86.83,21.98
25-07-2021,7,6,10.73,32.07,36.61,392.12,1475.73,2064.8,55.24,3.89,38.5,100,6,370.82,413.87,42.7,51.05,45.03,87.17,NULL,359.125,25.28,83.67,22.01
25-07-2021,8,5.99,10.72,32.04,36.58,392.02,1471.38,2064.47,55.33,3.89,38.42,100,6,369.37,411.07,42.67,50.86,44.44,87.3,NULL,357.875,25.95,78.83,21.72
25-07-2021,9,6,10.78,32.1,36.66,392.53,1475.2,2063.22,55.27,3.92,38.49,100,6,372.2,412.65,42.84,51.13,45.09,87.68,NULL,360.25,27.28,71,21.48
25-07-2021,10,5.99,10.79,31.91,36.5,392.17,1467.38,2062.5,55.29,3.9,38.34,100,6,371.57,415.77,42.57,50.59,44.79,87,NULL,359.6875,27.79,67,21.19
25-07-2021,11,5.99,10.86,32.05,36.7,391.43,1478.8,2066.48,55.45,3.86,38.56,100,6,378.42,415.72,42.91,51.77,45.69,88.64,NULL,366.125,28.2,64,21
25-07-2021,12,6.09,11.2,33.04,38,390.91,1549.93,2079.78,55.99,3.82,39.94,100,6,409.31,414.84,45.37,60.32,53.25,96.14,NULL,397.0625,29.23,62,21.63
25-07-2021,13,5.99,11.07,32.91,37.84,389.68,1540.62,2076.35,55.97,3.75,39.76,100,6,406.13,419.58,44.96,58.97,52.02,94.39,NULL,393.9375,29.12,60.33,21.19
25-07-2021,14,6.03,11.07,32.8,37.68,390.95,1531.03,2074.47,55.71,3.82,39.57,100,6,401.02,420.22,44.61,58.09,50.88,93.16,NULL,389.0625,29.89,58,21.49
25-07-2021,15,6,10.8,32.04,36.61,392.8,1473.95,2063.18,55.14,3.93,38.47,100,6,373.83,422.18,42.64,50.07,44.25,86.55,NULL,362,30.52,58.83,22.29
25-07-2021,16,5.99,10.91,32.94,37.7,391.35,1533.03,2072.98,55.59,3.85,39.61,100,6,395.05,419.1,44.3,56.02,49.23,91.93,NULL,382.6875,29.26,59.83,21.23
25-07-2021,17,6.01,10.99,33.1,37.93,391.05,1545.05,2076.63,55.88,3.83,39.84,100,6,401.28,422.27,44.62,57.44,49.96,92.84,NULL,388.8125,28.87,64,21.67
25-07-2021,18,5.98,10.94,33.1,37.9,390.87,1542.67,2076.9,55.92,3.81,39.8,100,6,399.2,419.82,44.51,57.39,50.31,92.76,NULL,387.0625,29.12,69.33,22.99
25-07-2021,19,6.02,11.05,32.91,37.78,390.87,1536.65,2073.57,55.8,3.82,39.68,100,6,401.42,414.28,44.85,58.7,51.4,94.32,NULL,389,28.11,73,22.71
25-07-2021,20,6,10.85,32.41,37.08,392.38,1498.45,2066.3,55.48,3.91,38.94,100,6,382.72,415.25,43.49,53.4,48.06,89.75,NULL,370.6875,26.98,75,21.98
25-07-2021,21,6,10.8,32.11,36.69,393.28,1478.07,2061.73,55.06,3.96,38.55,100,6,374.47,412.28,42.97,51.48,45.79,88.33,NULL,362.5625,26.95,76,22.15
25-07-2021,22,6,10.78,32.14,36.69,393.35,1477.88,2062.35,54.98,3.96,38.54,100,6,373.47,412.12,42.86,51.57,45.59,88.12,NULL,361.625,25.28,76.83,20.65
25-07-2021,23,6.01,10.79,31.99,36.52,393.5,1468.07,2060.63,54.93,3.97,38.35,100,6,369.77,415.87,42.53,50.41,44.3,86.61,NULL,358.4375,25.28,77,20.68
26-07-2021,0,6.01,10.77,31.87,36.36,393.88,1459,2058.83,54.95,3.99,38.18,100,6,365.66,419.73,42.13,49.27,43.46,85.07,NULL,354.25,26.28,78,21.88
26-07-2021,1,6,10.78,31.93,36.45,393.4,1465.58,2060.19,54.88,3.97,38.31,100,6,369.12,420.07,42.36,49.59,44.14,85.76,NULL,357.5,26.28,80,22.28
26-07-2021,2,6,10.79,31.97,36.49,393.38,1468.82,2061.43,54.96,3.96,38.37,100,6,370.67,422.52,42.41,49.78,43.81,85.73,NULL,358.625,25.45,81.67,21.78
26-07-2021,3,6.01,10.73,31.47,35.89,394.05,1436.57,2055.98,54.67,4.01,37.74,100,6,358.68,418.8,41.66,48.09,41.64,83.62,NULL,347.375,25.28,83.67,22.01
26-07-2021,4,6,10.7,31.35,35.74,393.08,1427.3,2055.7,54.6,3.95,37.56,100,6,355.47,417.68,41.45,47.22,40.91,83,NULL,343.9375,25.28,85,22.28
26-07-2021,5,6,10.62,31.08,35.38,394.2,1406.33,2052.13,54.58,4.02,37.11,100,6,346.03,415.32,40.84,45.99,39.49,81.23,NULL,335.1875,24.45,85,21.45
26-07-2021,6,6,10.61,30.68,34.92,395.17,1385.63,2046.2,54.29,4.08,36.65,100,6,339.05,412.88,40.46,44.47,38.62,79.89,NULL,328.0625,24.61,86,21.81
26-07-2021,7,5.98,10.74,31.11,35.55,393.5,1417.38,2049.87,54.28,3.97,37.36,100,6,356.4,410.97,41.56,47.59,41.52,84.28,NULL,344.875,25.28,83.5,21.98
26-07-2021,8,5.99,10.83,31.51,36.07,391.53,1445.45,2053.83,54.64,3.86,37.91,100,6,366.5,410.37,42.43,49.86,44.22,86.83,NULL,354.75,25.69,78,21.29
26-07-2021,9,6,10.93,31.88,36.57,390.83,1471.25,2061.07,54.97,3.81,38.42,100,6,379.03,410.93,43.33,52.26,46.25,89.65,NULL,367.1875,26.92,71.33,21.19
26-07-2021,10,5.99,11,32.41,37.23,389.45,1504.97,2071.18,55.51,3.73,39.07,100,6,393.25,412,44.24,55.96,49.13,92.79,NULL,380.9375,28.05,66,21.25
26-07-2021,11,6.02,11.09,32.28,37.16,389.2,1500.97,2072.12,55.8,3.72,38.99,100,6,395.23,412.08,44.37,56.44,49.63,93.27,NULL,382.9375,28.68,63,21.28
26-07-2021,12,6.36,11.5,33.19,38.13,394.83,1554.31,2081.05,55.97,4.06,40.02,100,6,408.49,411.71,45.51,61.18,53.46,96.54,NULL,396.25,29.49,61,21.69
26-07-2021,13,6.83,12.08,33.44,38.44,401.88,1571,2087.25,56.05,4.48,40.34,100,6,412.28,417.67,45.52,61.65,53.64,96.22,NULL,399.8125,30.25,60.17,22.28
26-07-2021,14,6.6,11.86,33.42,38.45,398.27,1570.45,2083.2,56,4.26,40.33,100,6,414.33,419.58,45.66,61.8,54.04,96.45,NULL,402.4375,30.98,62,23.38
26-07-2021,15,6.33,11.5,33.35,38.34,394.02,1563.25,2082.02,55.91,4.01,40.2,100,6,412.4,417.57,45.53,61.61,53.8,96.33,NULL,400,29.36,61.17,21.59
26-07-2021,16,6.2,11.37,33.33,38.32,391.85,1562.78,2080.92,55.89,3.88,40.19,100,6,413.42,418.42,45.59,61.6,53.92,96.38,NULL,401.0625,29.26,61,21.46
26-07-2021,17,5.98,11.06,33.03,37.94,388.85,1543.47,2076.12,55.72,3.7,39.81,100,6,406.33,422.12,44.95,58.95,51.63,93.99,NULL,393.75,30.1,64.33,22.97
26-07-2021,18,6.01,10.86,32.73,37.4,391.57,1511.45,2069.13,55.5,3.86,39.19,100,6,385.43,416.63,43.68,54.21,48.11,90.12,NULL,373.0625,29.02,69,22.82
26-07-2021,19,6,10.79,32.63,37.26,391.78,1502.95,2063.82,55.22,3.88,39.03,100,6,380.22,412.1,43.42,53.41,47.1,89.77,NULL,368.4375,27.89,71,22.09
26-07-2021,20,6,10.88,32.69,37.39,391.17,1510.43,2068.88,55.32,3.83,39.17,100,6,387.38,414.67,43.81,54.41,48.48,90.97,NULL,375.5,27.76,73,22.36
26-07-2021,21,6.01,10.77,32.43,37,392.35,1489.03,2064.98,55.31,3.91,38.76,100,6,375.75,412.8,43.1,52.14,46.07,88.6,NULL,363.6875,27.08,72.17,21.51
26-07-2021,22,6.01,10.6,31.95,36.33,393.78,1451.9,2058.95,55.12,3.99,38.04,100,6,359.72,415.6,41.79,48.79,43.06,84.33,NULL,347.5625,27.08,72,21.48
26-07-2021,23,6.02,10.54,31.6,35.86,394.87,1426.2,2055.82,55.03,4.06,37.54,100,6,348.6,418.3,41.09,46.43,40.65,81.4,NULL,337.6875,26.61,74,21.41
27-07-2021,0,6,10.56,31.15,35.38,394.63,1402.97,2048.19,54.66,4.04,37.04,100,6,341.85,420.68,40.46,45.06,39.01,79.58,NULL,331.1875,26.28,76,21.48
27-07-2021,1,6.01,10.5,30.95,35.11,395.3,1388.57,2046.75,54.55,4.08,36.72,100,6,334.97,423.63,39.91,44.01,38.27,77.55,NULL,324.3125,26.28,77.67,21.81
27-07-2021,2,6,10.6,31.04,35.3,394.18,1399.95,2050.22,54.58,4.02,36.97,100,6,342.97,419.27,40.44,45.2,38.47,79.95,NULL,331.875,26.11,80,22.11
27-07-2021,3,5.98,10.69,31.18,35.54,392.82,1413.73,2053.17,54.68,3.94,37.28,100,6,351.58,421.42,40.9,46.37,40.45,81.52,NULL,340.4375,25.28,82,21.68
27-07-2021,4,5.99,10.69,31.3,35.68,392.88,1420.12,2052.97,54.7,3.94,37.42,100,6,353.22,420.63,41.08,46.96,41.21,82.16,NULL,342.1875,24.45,82.83,21.02
27-07-2021,5,6.01,10.6,31.37,35.64,394.2,1416.43,2052.27,54.66,4.02,37.34,100,6,347.93,417.73,40.89,46.33,40.07,81.27,NULL,336.8125,24.28,83,20.88
27-07-2021,6,6.02,10.56,31.33,35.56,394.93,1411.12,2047.82,54.49,4.06,37.23,100,6,344.07,413.95,40.76,46.07,38.92,80.99,NULL,333.1875,24.28,83,20.88
27-07-2021,7,5.99,10.57,31.48,35.76,393.78,1421.97,2052.47,54.58,3.99,37.46,100,6,350.32,414.55,41.15,46.61,40.17,82.31,NULL,338.8125,24.45,81,20.65
27-07-2021,8,5.97,10.88,31.82,36.45,390.78,1463.53,2061.73,54.86,3.81,38.27,100,6,376.73,410.4,43.02,51.5,45.63,89.2,NULL,364.6875,25.36,75,20.36
27-07-2021,9,6.02,10.79,31.89,36.41,392.5,1459,2061.97,55.09,3.91,38.18,100,6,367.45,411.13,42.64,50.45,44.78,86.89,NULL,355.9375,26.81,68,20.41
27-07-2021,10,5.98,10.9,31.92,36.59,390.38,1469.85,2063.78,55.25,3.79,38.39,100,6,378.42,412.17,43.15,51.95,46.39,89.3,NULL,366.875,27.78,63,20.38
27-07-2021,11,6.01,10.88,31.77,36.39,391.58,1457.4,2061.15,55.26,3.86,38.15,100,6,371.75,413.28,42.76,51.08,45.4,87.54,NULL,360,28.75,60.5,20.85
27-07-2021,12,5.99,10.86,31.65,36.25,391.13,1450.62,2061.43,55.23,3.84,38.02,100,6,370.38,414.45,42.52,50.27,44.32,86.96,NULL,358.5625,29.62,59.17,21.45
27-07-2021,13,6,10.8,31.52,36.04,391.68,1437.7,2060.37,55.36,3.87,37.77,100,6,362.63,418.97,41.86,48.57,43.29,84.46,NULL,351.0625,30.12,57.33,21.59
27-07-2021,14,6.01,10.76,31.05,35.5,392.37,1408.88,2054.2,55.26,3.9,37.17,100,6,351.53,419.72,40.99,46.82,40.81,81.88,NULL,340.125,30.49,57,21.89
27-07-2021,15,5.99,10.73,31.21,35.64,392.4,1415.16,2054.68,55.17,3.91,37.31,100,6,353.11,421.79,41.01,46.84,40.99,81.87,NULL,341.6875,30.19,58,21.79
27-07-2021,16,6,10.7,30.78,35.14,393.05,1391.61,2050.56,54.98,3.95,36.79,100,6,344.19,423.8,40.3,45.08,38.74,79.62,NULL,333.25,30.02,61,22.22
27-07-2021,17,5.99,10.81,30.86,35.35,391.62,1403.87,2053.12,55.07,3.87,37.06,100,6,353.83,422.82,40.82,46.64,40.52,81.97,NULL,342.5,29.79,64,22.59
27-07-2021,18,6,10.9,31.4,36.02,391.67,1440.92,2058.95,55.2,3.86,37.83,100,6,368.97,416.5,42.11,49.87,44.2,86.36,NULL,357.375,29.79,67,23.19
27-07-2021,19,6.01,10.72,31.87,36.36,392.98,1456.63,2061.12,55.27,3.94,38.13,100,6,365.39,412.63,42.29,50.15,44.6,86.13,NULL,354.1875,28.32,68.67,22.05
27-07-2021,20,6.05,10.45,30.13,34.2,396.72,1344.52,2044.67,54.8,4.17,35.73,100,6,319.98,413.17,39.05,42.08,37.63,75.49,NULL,309.625,27.65,69.83,21.62
27-07-2021,21,5.99,10.37,30,34.02,396.5,1336.52,2040.37,54.41,4.15,35.55,100,6,317.07,414.45,38.7,41.44,37.19,74.69,NULL,306.8125,26.31,68,19.91
27-07-2021,22,6.01,10.37,29.89,33.88,397.3,1330.78,2038.45,54.29,4.2,35.42,100,6,314.6,419.38,38.41,40.99,36.94,73.57,NULL,304.4375,26.41,68,20.01
27-07-2021,23,6,10.41,30.12,34.16,396.58,1345.12,2040.14,54.26,4.17,35.74,100,6,320.4,421.04,38.86,41.51,37.44,74.66,NULL,310.3125,26.28,70.5,20.38
28-07-2021,0,6.01,10.47,30.3,34.4,396.75,1356.39,2040.86,54.26,4.18,35.99,100,6,324.98,422.59,39.25,42.22,37.71,75.52,NULL,314.6875,26.28,70.5,20.38
28-07-2021,1,6.02,10.42,30.13,34.15,397.56,1342.61,2038.76,54.21,4.22,35.69,100,6,318.51,424.47,38.72,41.4,37.38,73.88,NULL,308.5625,25.95,73,20.55
28-07-2021,2,6.37,10.65,29.98,33.87,404.22,1325.77,2038.18,54.02,4.62,35.31,100,6.42,306.62,421.8,38.1,40.02,36.74,71.57,NULL,296.8125,25.28,75.5,20.38
28-07-2021,3,6.5,10.83,30.09,34.02,406.44,1333.76,2041.47,54.02,4.74,35.49,100,6.5,309.8,423.47,38.24,40.62,36.87,72.05,NULL,299.5625,24.61,78,20.21
28-07-2021,4,6.51,10.82,30,33.9,406.72,1329.28,2040.5,54.03,4.76,35.39,100,6.5,307.45,422.53,38.18,40.22,36.69,71.6,NULL,297.375,24.28,79.67,20.21
28-07-2021,5,6.5,10.78,29.91,33.78,406.72,1324.8,2039.6,53.96,4.77,35.29,100,6.5,304.8,418.75,38.09,40.05,36.58,71.42,NULL,294.875,24.28,80.83,20.45
28-07-2021,6,6.49,10.92,30.2,34.21,405.5,1346.32,2039.75,53.88,4.69,35.77,100,6.5,316.25,413.47,38.83,41.62,37.41,74.68,NULL,306.4375,24.28,82,20.68
28-07-2021,7,6.51,10.87,30.28,34.25,406.17,1345.07,2044.3,54.14,4.73,35.74,100,6.5,313.5,412.37,38.8,41.39,37.12,74.17,NULL,303.4375,24.45,80,20.45
28-07-2021,8,6.49,10.99,30.75,34.89,404.52,1375.1,2048.59,54.49,4.63,36.42,100,6.5,327.78,413.03,39.69,43.19,37.87,77.36,NULL,317.3125,25.45,75,20.45
28-07-2021,9,6.5,11.09,30.97,35.19,403.55,1389.51,2052.07,54.76,4.58,36.74,100,6.5,335.16,413.58,40.23,44.06,38.25,78.94,NULL,324.3125,25.97,67,19.37
28-07-2021,10,6.49,11.3,31.14,35.62,401.41,1411.43,2056.71,54.99,4.45,37.23,100,6.5,352.38,412.38,41.39,47.05,41.6,83.12,NULL,341,26.42,63,19.02
28-07-2021,11,6.5,11.41,30.95,35.49,400.75,1405.35,2055.35,55.02,4.41,37.09,100,6.5,353.21,415.32,41.33,46.88,41.1,82.9,NULL,342.8125,27.76,59,19.56
28-07-2021,12,6.49,11.17,30.53,34.84,402.15,1372.03,2052.05,54.94,4.49,36.35,100,6.5,334.98,417.03,39.95,43.53,38.16,78.49,NULL,324.125,28.66,58.17,20.29
28-07-2021,13,6.5,11.17,30.58,34.88,402.58,1374.31,2054.64,55.02,4.52,36.4,100,6.5,335.15,420.93,39.84,43.57,38.07,77.9,NULL,324.1875,29.26,54,20.06
28-07-2021,14,6.5,11.11,30.32,34.56,403.05,1359.6,2050.07,54.95,4.55,36.07,100,6.5,328.5,419.12,39.45,42.79,37.89,76.68,NULL,317.8125,30.05,56,21.25
28-07-2021,15,6.52,11.06,30.32,34.48,403.63,1355.77,2048.6,54.9,4.58,35.98,100,6.5,325.02,419.4,39.22,42.31,37.76,75.91,NULL,314.625,31.29,59.33,23.16
28-07-2021,16,6.52,11.05,30.11,34.27,403.46,1344.8,2044.88,54.83,4.57,35.73,100,6.5,321.25,419.64,39.09,41.62,37.51,75.02,NULL,310.875,31.46,61.67,23.79
28-07-2021,17,6.52,10.98,29.84,33.92,403.86,1326.9,2043.96,54.69,4.6,35.33,100,6.5,314.71,423.98,38.47,40.55,36.89,73.03,NULL,304.4375,29.79,66,22.99
28-07-2021,18,6.51,11.08,29.7,33.87,402.73,1325.43,2044.39,54.6,4.53,35.3,100,6.5,318.86,422.96,38.6,41.23,37.07,74.12,NULL,308.6875,29.62,66,22.82
28-07-2021,19,6.52,10.83,29.58,33.49,405.25,1306.36,2040.29,54.39,4.68,34.87,100,6.5,302.77,420.29,37.72,39.26,36.13,70.84,NULL,293.0625,28.66,66.83,22.03
28-07-2021,20,6.48,10.89,29.94,33.95,404.76,1329,2043.31,54.4,4.65,35.38,100,6.5,312.75,419.08,38.4,40.52,36.97,73.18,NULL,302.625,27.28,66,20.48
28-07-2021,21,6.5,10.84,30.09,34.03,405.75,1332.09,2043.06,54.39,4.7,35.45,100,6.5,309.92,418.15,38.3,40.47,36.96,72.66,NULL,299.9375,25.58,67,18.98
28-07-2021,22,6.49,10.85,30.08,34.04,405.64,1330.98,2041.13,54.26,4.7,35.43,100,6.5,310.2,418.29,38.39,40.44,36.87,72.67,NULL,300.4375,25.22,68,18.82
28-07-2021,23,6.51,10.82,30.08,34,405.9,1328.83,2041.62,54.2,4.72,35.38,100,6.5,307.79,419.6,38.27,40.32,36.69,72.04,NULL,297.6875,26.28,69,20.08
29-07-2021,0,6.48,10.87,30.23,34.22,405,1341.64,2043.83,54.22,4.66,35.66,100,6.5,314.6,422,38.55,40.78,37.26,73.24,NULL,304.3125,26.28,69,20.08
29-07-2021,1,6.52,10.85,30.21,34.14,406.31,1337.98,2042.49,54.16,4.74,35.58,100,6.5,310.49,422.4,38.32,40.59,37,72.32,NULL,300.5625,26.28,70.67,20.41
29-07-2021,2,6.52,10.85,30.18,34.1,405.83,1337,2043.39,54.13,4.72,35.56,100,6.5,310.33,424.06,38.29,40.68,36.9,72.11,NULL,300.3125,25.61,72,20.01
29-07-2021,3,6.48,10.84,30.46,34.41,404.25,1351.16,2045.51,54.22,4.63,35.88,100,6.5,315.04,422.57,38.7,41.31,37.37,73.33,NULL,305.125,24.78,73.67,19.51
29-07-2021,4,6.5,10.8,30.5,34.41,405.55,1349.55,2044.69,54.25,4.7,35.84,100,6.5,311.87,421.53,38.64,40.93,37.26,72.7,NULL,301.625,24.28,75.67,19.41
29-07-2021,5,6.5,10.85,30.45,34.4,405.62,1350.63,2044.58,54.19,4.7,35.87,100,6.5,314.65,419.9,38.66,41.31,37.23,73.49,NULL,304.625,24.28,78,19.88
29-07-2021,6,6.49,10.81,30.71,34.65,405.15,1361.61,2045.96,54.17,4.68,36.12,100,6.5,316.04,416.63,38.94,41.82,37.53,74.2,NULL,305.8125,24.28,79,20.08
29-07-2021,7,6.49,10.85,30.93,34.92,404.76,1374.41,2048.53,54.3,4.65,36.4,100,6.5,321.33,416.76,39.3,42.51,37.73,75.34,NULL,311,24.18,77.33,19.65
29-07-2021,8,6.49,10.96,31.2,35.3,403.75,1391.64,2050.3,54.44,4.6,36.79,100,6.5,330.89,413.05,40,43.84,38.02,78.04,NULL,321,24.78,72.83,19.35
